match_date,league,home_team,away_team,home_score,away_score,avg_odds_home_win,avg_odds_draw,avg_odds_away_win,result,p_home,p_draw,p_away
2006-11-25,England: Premier League,Fulham,Reading,0,1,2.1773,3.2118,3.1027,A,0.4202298458652203,0.2848765313538651,0.2948936227809147
2006-11-25,England: Premier League,Liverpool,Manchester City,1,0,1.4131,3.9977,7.6715,H,0.650330573195606,0.22987771293061285,0.11979171387378101
2006-11-25,England: Premier League,West Ham,Sheffield Utd,1,0,1.7236,3.3718,4.7245,H,0.5330482887206744,0.27248414213148897,0.1944675691478367
2006-11-25,England: Premier League,Bolton,Arsenal,3,1,3.4707,3.215,2.0436,H,0.2647001268595547,0.28575263772673604,0.44954723541370933
2006-11-26,England: Premier League,Newcastle Utd,Portsmouth,1,0,2.1714,3.1857,3.1786,H,0.42287958250726604,0.2882382915705426,0.2888821259221914
2006-11-26,England: Premier League,Tottenham,Wigan,3,1,1.7371,3.335,4.6671,H,0.5282422840883917,0.27514532884256226,0.19661238706904613
2006-11-26,England: Premier League,Manchester United,Chelsea,1,1,2.4436,3.0243,2.88,D,0.3764407071423062,0.3041598095337564,0.3193994833239373
2006-11-28,England: Premier League,Watford,Sheffield Utd,0,1,2.1671,3.1679,3.2036,A,0.42363211917874294,0.28979865698799007,0.2865692238332669
2006-11-29,England: Premier League,Aston Villa,Manchester City,1,3,1.9758,3.1475,3.7692,A,0.464698609140772,0.29170818488970207,0.24359320596952597
2006-11-29,England: Premier League,Fulham,Arsenal,2,1,6.4008,3.59,1.5233,H,0.14316632758674264,0.25525878262318175,0.6015748897900757
2006-11-29,England: Premier League,Bolton,Chelsea,0,1,5.5264,3.4571,1.6114,A,0.16588893440154687,0.2651842894555288,0.5689267761429245
2006-11-29,England: Premier League,Liverpool,Portsmouth,0,0,1.3864,4.1355,8.1764,D,0.6645380192090029,0.22278213271221414,0.11267984807878306
2006-11-29,England: Premier League,Manchester United,Everton,3,0,1.3,4.675,9.4257,H,0.7062168551274253,0.19638115757554075,0.09740198729703395
2006-12-02,England: Premier League,Arsenal,Tottenham,3,0,1.6673,3.3818,5.1818,H,0.5510302970084789,0.2716697658649941,0.1772999371265269
2006-12-02,England: Premier League,Blackburn,Fulham,2,0,1.8488,3.2588,4.0213,H,0.49332111841398196,0.27987359878598567,0.22680528280003232
2006-12-02,England: Premier League,Portsmouth,Aston Villa,2,2,2.1836,3.1557,3.1864,D,0.42065558349035537,0.2910744152199322,0.2882700012897126
2006-12-02,England: Premier League,Reading,Bolton,1,0,2.3464,3.1864,2.85,H,0.39067416100637026,0.28768448763035,0.3216413513632797
2006-12-02,England: Premier League,Sheffield Utd,Charlton,2,1,2.2007,3.176,3.1193,H,0.41694002837177035,0.2889042570647843,0.2941557145634453
2006-12-02,England: Premier League,Wigan,Liverpool,0,4,3.6592,3.2142,1.9725,A,0.25040340817264645,0.2850712933810428,0.46452529844631074
2006-12-02,England: Premier League,Middlesbrough,Manchester United,1,2,5.88,3.58,1.555,A,0.15567089011121146,0.2556829144843361,0.5886461954044524
2006-12-03,England: Premier League,Everton,West Ham,2,0,1.9117,3.2075,3.9075,H,0.4795592666083013,0.2858218082541199,0.23461892513757893
2006-12-04,England: Premier League,Manchester City,Watford,0,0,1.513,3.54,6.585,D,0.6034399408232327,0.25791091256089016,0.13864914661587716
2006-12-05,England: Premier League,Charlton,Blackburn,1,0,2.62,3.175,2.5433,H,0.3502192085600665,0.2889997878511415,0.36078100358879184
2006-12-05,England: Premier League,Tottenham,Middlesbrough,2,1,1.6475,3.4125,5.1367,H,0.5544727652641964,0.26769051451216513,0.17783672022363842
2006-12-06,England: Premier League,Newcastle Utd,Reading,3,2,2.0573,3.2107,3.4407,H,0.44668893722977643,0.28622205455595945,0.26708900821426423
2006-12-06,England: Premier League,West Ham,Wigan,0,2,1.9647,3.232,3.678,A,0.46683901618218443,0.2837867002144609,0.24937428360335448
2006-12-09,England: Premier League,Manchester United,Manchester City,3,1,1.3293,4.3814,9.0014,H,0.6891451086687767,0.2090839898099705,0.10177090152125279
2006-12-09,England: Premier League,Blackburn,Newcastle Utd,1,3,2.0329,3.2093,3.4236,A,0.44898810902419367,0.28440716880169614,0.26660472217411013
2006-12-09,England: Premier League,Liverpool,Fulham,4,0,1.3064,4.4818,9.5864,H,0.7003946776409328,0.2041580630260419,0.09544725933302539
2006-12-09,England: Premier League,Middlesbrough,Wigan,1,1,2.0745,3.2045,3.3227,D,0.4401965410624648,0.2849704242265824,0.2748330347109529
2006-12-09,England: Premier League,Portsmouth,Everton,2,0,2.0991,3.15,3.2909,H,0.43398430763875545,0.289198876242702,0.2768168161185425
2006-12-09,England: Premier League,Tottenham,Charlton,5,1,1.4762,3.8162,6.6138,H,0.6211085354193414,0.2402600545008207,0.13863141007983787
2006-12-09,England: Premier League,Watford,Reading,0,0,2.6223,3.1692,2.5338,D,0.34936199565625825,0.2890735709988029,0.3615644333449389
2006-12-09,England: Premier League,Bolton,West Ham,4,0,1.7245,3.3345,4.5891,H,0.5282757663725498,0.27320784498709316,0.19851638864035695
2006-12-10,England: Premier League,Chelsea,Arsenal,1,1,1.7078,3.1889,5.2,D,0.5364898250857941,0.287314535821606,0.17619563909259983
2006-12-11,England: Premier League,Sheffield Utd,Aston Villa,2,2,2.6778,3.1222,2.4867,D,0.3407720111270271,0.29226804541539725,0.3669599434575756
2006-12-13,England: Premier League,Chelsea,Newcastle Utd,1,0,1.199,5.62,13.25,H,0.7669677649005104,0.1636288879209452,0.06940334717854431
2006-12-13,England: Premier League,Wigan,Arsenal,0,1,4.4391,3.3591,1.7491,A,0.20578466936929307,0.27194746384365714,0.5222678667870498
2006-12-16,England: Premier League,Charlton,Liverpool,0,3,5.8955,3.5273,1.5555,A,0.15476303285181203,0.2586696510582763,0.58656731608991175
2006-12-16,England: Premier League,Arsenal,Portsmouth,2,2,1.3655,4.1855,8.2727,D,0.670553033511856,0.218764823141904,0.11068214334623995
2006-12-16,England: Premier League,Newcastle Utd,Watford,2,1,1.605,3.3708,5.5875,H,0.5670874626060407,0.27001761524940526,0.16289492214455395
2006-12-16,England: Premier League,Reading,Blackburn,1,2,1.98,3.2191,3.6482,A,0.4634323702868672,0.28504740243173465,0.2515202272813982
2006-12-16,England: Premier League,Wigan,Sheffield Utd,0,1,1.7931,3.2423,4.3162,A,0.5080092190417285,0.28094603542661795,0.21104474553165362
2006-12-16,England: Premier League,Aston Villa,Bolton,0,1,2.344,3.105,2.892,A,0.38979923624238755,0.2942639000812098,0.3159368636764026
2006-12-17,England: Premier League,Everton,Chelsea,2,3,6.535,3.51,1.51,A,0.13908906255740594,0.25895926604348946,0.6019516713991047
2006-12-17,England: Premier League,Manchester City,Tottenham,1,2,2.3708,3.1615,2.8054,A,0.3853591751592686,0.2889797667144058,0.3256610581263256
2006-12-17,England: Premier League,West Ham,Manchester United,1,0,7.0611,3.9,1.43,H,0.12905939168803365,0.23366699247394218,0.6372736158380241
2006-12-18,England: Premier League,Fulham,Middlesbrough,2,1,2.14,3.1769,3.2446,H,0.42860141969849075,0.2887113343683371,0.28268724593317207
2006-12-23,England: Premier League,Fulham,West Ham,0,0,2.3891,3.1818,2.7718,D,0.38273187774244727,0.28737969989140766,0.329888422366145
2006-12-23,England: Premier League,Arsenal,Blackburn,6,2,1.3346,4.3969,8.6515,H,0.685967834826858,0.2082132121176112,0.10581895305553078
2006-12-23,England: Premier League,Aston Villa,Manchester United,0,3,6.1133,3.5722,1.5567,A,0.15063771641621396,0.2577945108804772,0.5915677727033087
2006-12-23,England: Premier League,Liverpool,Watford,2,0,1.1922,5.6333,12.9933,H,0.7672304402534372,0.162372344961239,0.0703972147853238
2006-12-23,England: Premier League,Manchester City,Bolton,0,2,2.3654,3.1731,2.8269,A,0.3872665309886254,0.28868937392470917,0.32404409508666543
2006-12-23,England: Premier League,Middlesbrough,Charlton,2,0,1.6509,3.4009,5.2,H,0.5546585197367323,0.26924806675685004,0.17609341350641755
2006-12-23,England: Premier League,Newcastle Utd,Tottenham,3,1,2.3809,3.2045,2.7582,H,0.38370124377143955,0.2850848155080108,0.33121394072054977
2006-12-23,England: Premier League,Portsmouth,Sheffield Utd,3,1,1.6658,3.4042,5.0542,H,0.5497755889608698,0.2690253733890537,0.1811990376500765
2006-12-23,England: Premier League,Reading,Everton,0,2,2.2131,3.1846,3.0338,A,0.4124699025296798,0.28664106678654594,0.30088903068377426
2006-12-23,England: Premier League,Wigan,Chelsea,2,3,8.201,4.157,1.373,A,0.11178344322659406,0.22052826988243876,0.6676882868909672
2006-12-26,England: Premier League,Chelsea,Reading,2,2,1.1745,5.7936,15.2473,D,0.7814003422448431,0.15840836474153694,0.06019129301362001
2006-12-26,England: Premier League,Tottenham,Aston Villa,2,1,1.7536,3.3136,4.5864,H,0.5231327328733031,0.2768486118923902,0.2000186552343067
2006-12-26,England: Premier League,West Ham,Portsmouth,1,2,2.223,3.255,2.979,A,0.41166275600325997,0.28114479465291764,0.30719244934382234
2006-12-26,England: Premier League,Blackburn,Liverpool,1,0,4.4345,3.3273,1.7736,H,0.20690892863424082,0.2757604195679803,0.517330651797779
2006-12-26,England: Premier League,Bolton,Newcastle Utd,2,1,1.8908,3.2769,3.8931,H,0.4848041647613886,0.27973624911679745,0.2354595861218139
2006-12-26,England: Premier League,Everton,Middlesbrough,0,0,1.8022,3.2667,4.3356,D,0.5082945730089331,0.2804201424914131,0.21128528449965384
2006-12-26,England: Premier League,Manchester United,Wigan,3,1,1.173,5.83,15.35,H,0.7827067982196821,0.15748114482190173,0.059812056958416106
2006-12-26,England: Premier League,Sheffield Utd,Manchester City,0,1,2.3133,3.2333,2.8575,A,0.39603728421582113,0.28334922511875144,0.3206134906654275
2006-12-26,England: Premier League,Watford,Arsenal,1,2,7.1256,3.9989,1.4167,A,0.12801463311565778,0.22810799713144392,0.6438773697528983
2006-12-27,England: Premier League,Charlton,Fulham,2,2,2.395,3.2313,2.7688,D,0.38370284726777854,0.2843958528166155,0.3319012999156059
2006-12-30,England: Premier League,Charlton,Aston Villa,2,1,2.6182,3.1727,2.55,H,0.35063447739231085,0.2893532917415918,0.36001223086609735
2006-12-30,England: Premier League,Blackburn,Middlesbrough,2,1,1.855,3.215,4.004,H,0.49013130277997285,0.2827973768761585,0.2270713203438686
2006-12-30,England: Premier League,Bolton,Portsmouth,3,2,1.866,3.27,3.985,H,0.49046098465943866,0.2798777362001567,0.22966127914040466
2006-12-30,England: Premier League,Chelsea,Fulham,2,2,1.1664,5.9227,15.1773,D,0.7850594879074632,0.15460742342095077,0.06033308867158618
2006-12-30,England: Premier League,Everton,Newcastle Utd,3,0,2.0607,3.1821,3.4179,H,0.44434465778835197,0.28775369608260487,0.2679016461290433
2006-12-30,England: Premier League,Manchester United,Reading,3,2,1.1855,5.7,13.8318,H,0.7729822593435627,0.16076674885119185,0.06625099180524542
2006-12-30,England: Premier League,Tottenham,Liverpool,0,1,2.697,3.175,2.419,A,0.33733953935687616,0.28655267327417167,0.37610778736895206
2006-12-30,England: Premier League,West Ham,Manchester City,0,1,2.1069,3.1877,3.3085,A,0.43520626678147367,0.2876481737559641,0.27714555946256214
2006-12-30,England: Premier League,Sheffield Utd,Arsenal,1,0,6.415,3.79,1.494,H,0.14313412431823558,0.24227055606899242,0.6145953196127719
2007-01-01,England: Premier League,Liverpool,Bolton,3,0,1.5873,3.5182,5.6791,H,0.5778119996470432,0.2606904061849104,0.1614975941680463
2007-01-01,England: Premier League,Fulham,Watford,0,0,1.775,3.2833,4.4908,D,0.5165643749075228,0.27926225610235217,0.2041733689901249
2007-01-01,England: Premier League,Manchester City,Everton,2,1,2.3109,3.1909,2.9018,H,0.3967335325093264,0.2873206682364858,0.31594579925418786
2007-01-01,England: Premier League,Middlesbrough,Sheffield Utd,3,1,1.795,3.2938,4.185,H,0.5066174246248456,0.2760878854822994,0.21729468989285491
2007-01-01,England: Premier League,Portsmouth,Tottenham,1,1,2.271,3.175,2.956,D,0.40265048382368535,0.28800606260270534,0.3093434535736094
2007-01-01,England: Premier League,Reading,West Ham,6,0,1.9977,3.2431,3.5054,H,0.45748230956803154,0.28180210595543054,0.2607155844765381
2007-01-01,England: Premier League,Wigan,Blackburn,0,3,2.28,3.2,2.86,A,0.39845355438682045,0.28389815750060954,0.3176482881125701
2007-01-01,England: Premier League,Newcastle Utd,Manchester United,2,2,6.1167,3.4917,1.535,D,0.14844275432126489,0.2600394636872816,0.5915177819914534
2007-01-02,England: Premier League,Arsenal,Charlton,4,0,1.2155,5.4273,11.8582,H,0.7538844321383417,0.16884022023181955,0.07727534762983877
2007-01-02,England: Premier League,Aston Villa,Chelsea,0,0,6.4773,3.6591,1.5164,D,0.14201141061300537,0.25138709244448626,0.6066014969425083
2007-01-13,England: Premier League,Watford,Liverpool,0,3,6.908,3.7013,1.482,A,0.13284376278030452,0.24793578291042168,0.6192204543092737
2007-01-13,England: Premier League,Bolton,Manchester City,0,0,1.7433,3.3125,4.6317,D,0.5255789482185926,0.2766012922051238,0.19781975957628356
2007-01-13,England: Premier League,Charlton,Middlesbrough,1,3,2.4408,3.15,2.6908,A,0.37286331087100244,0.2889157997377596,0.33822088939123784
2007-01-13,England: Premier League,Chelsea,Wigan,4,0,1.197,5.628,12.23,H,0.7630322198854348,0.1622867034830962,0.07468107663146897
2007-01-13,England: Premier League,Manchester United,Aston Villa,3,1,1.2481,5.1206,10.9694,H,0.7366367899033786,0.17954856412889247,0.08381464596772903
2007-01-13,England: Premier League,Sheffield Utd,Portsmouth,1,1,2.554,3.166,2.5833,D,0.3577364358309962,0.2885846042679609,0.353678959901043
2007-01-13,England: Premier League,West Ham,Fulham,3,3,2.0369,3.2192,3.4231,D,0.4488773038064826,0.28402030943197826,0.26710238676153913
2007-01-13,England: Premier League,Blackburn,Arsenal,0,2,3.9962,3.3885,1.8277,A,0.22905279265496095,0.2701315537871492,0.5008156535578897
2007-01-14,England: Premier League,Everton,Reading,1,1,1.9636,3.1955,3.59,D,0.46265176247537654,0.28429447685703313,0.2530537606675904
2007-01-14,England: Premier League,Tottenham,Newcastle Utd,2,3,1.7242,3.3542,4.6383,A,0.5302864857533688,0.27258957686958396,0.1971239373770473
2007-01-20,England: Premier League,Liverpool,Chelsea,2,0,2.644,3.088,2.5507,H,0.3456863413124657,0.29598273524292723,0.3583309234446071
2007-01-20,England: Premier League,Aston Villa,Watford,2,0,1.6183,3.4417,5.4333,H,0.5655941825465474,0.26594446512336273,0.1684613523300899
2007-01-20,England: Premier League,Fulham,Tottenham,1,1,2.85,3.14,2.38,D,0.3220485063692621,0.29230517297847036,0.3856463206522676
2007-01-20,England: Premier League,Middlesbrough,Bolton,5,1,2.4478,3.15,2.6689,H,0.3711627001580124,0.288422875379931,0.34041442446205655
2007-01-20,England: Premier League,Newcastle Utd,West Ham,2,2,1.8558,3.2625,4.0367,D,0.49296063417408964,0.2804096076322683,0.2266297581936422
2007-01-20,England: Premier League,Portsmouth,Charlton,0,1,1.5092,3.6583,6.4375,A,0.6071718485586423,0.25048349064994746,0.14234466079141017
2007-01-20,England: Premier League,Reading,Sheffield Utd,3,1,1.7964,3.2864,4.2636,H,0.5081428772581795,0.2777592090757649,0.21409791366605538
2007-01-20,England: Premier League,Manchester City,Blackburn,0,3,2.19,3.15,3.045,A,0.4141730141458107,0.28794885745375404,0.29787812840043526
2007-01-21,England: Premier League,Wigan,Everton,0,2,2.5142,3.1542,2.6108,A,0.36230626719119896,0.28879285301252694,0.34890087979627415
2007-01-21,England: Premier League,Arsenal,Manchester United,2,1,2.4858,3.0708,2.7217,H,0.36726600322889263,0.29730032266066864,0.3354336741104388
2007-01-23,England: Premier League,Watford,Blackburn,2,1,3.2738,3.2423,2.0969,H,0.2800357668915407,0.28275640552987874,0.4372078275785806
2007-01-30,England: Premier League,Portsmouth,Middlesbrough,0,0,1.8542,3.2625,4.075,D,0.49422850585207073,0.28088842775506806,0.22488306639286124
2007-01-30,England: Premier League,Sheffield Utd,Fulham,2,0,2.3258,3.1583,2.8917,H,0.39359064474227917,0.28984362522293416,0.3165657300347868
2007-01-30,England: Premier League,West Ham,Liverpool,1,2,5.2355,3.4909,1.6164,A,0.17425414569355507,0.2613387893605109,0.5644070649459338
2007-01-30,England: Premier League,Reading,Wigan,3,2,1.7421,3.3679,4.5071,H,0.5252681732740436,0.27170334174432476,0.2030284849816315
2007-01-31,England: Premier League,Chelsea,Blackburn,3,0,1.2946,4.6992,9.2938,H,0.7068182467034723,0.1947239747578982,0.09845777853862955
2007-01-31,England: Premier League,Bolton,Charlton,1,1,1.5075,3.6525,6.4025,D,0.6067276731355707,0.25041532299845937,0.14285700386597
2007-01-31,England: Premier League,Manchester United,Watford,4,0,1.1264,6.5714,16.9,H,0.8077150822076901,0.1384499906562897,0.05383492713602025
2007-01-31,England: Premier League,Newcastle Utd,Aston Villa,3,1,2.1429,3.1621,3.1921,H,0.4257137747324995,0.28849879759472286,0.28578742767277754
2007-02-03,England: Premier League,Liverpool,Everton,0,0,1.4969,3.6177,6.7908,D,0.611919545405628,0.2531946727251249,0.13488578186924727
2007-02-03,England: Premier League,Aston Villa,West Ham,1,0,1.8138,3.2946,4.2446,H,0.5055978120330434,0.2783504253826061,0.2160517625843505
2007-02-03,England: Premier League,Blackburn,Sheffield Utd,2,1,1.6829,3.4036,4.8779,H,0.5436401478316794,0.26880127065046805,0.18755858151785257
2007-02-03,England: Premier League,Charlton,Chelsea,0,1,8.5927,4.37,1.3491,A,0.10711796741995107,0.21062529946210837,0.6822567331179407
2007-02-03,England: Premier League,Fulham,Newcastle Utd,2,1,2.292,3.184,2.9433,H,0.4002294095757845,0.2881048388026689,0.3116657516215466
2007-02-03,England: Premier League,Manchester City,Reading,0,2,2.1136,3.2007,3.2,A,0.4308755886147637,0.2845310851051847,0.28459332628005146
2007-02-03,England: Premier League,Watford,Bolton,0,1,3.2714,3.2036,2.1186,A,0.28048157270513174,0.2864175979983668,0.4331008292965014
2007-02-03,England: Premier League,Wigan,Portsmouth,1,0,2.575,3.1413,2.61,H,0.3563392667557515,0.292099962402846,0.35156077084140236
2007-02-03,England: Premier League,Middlesbrough,Arsenal,1,1,4.5464,3.3918,1.7355,D,0.20161055631148014,0.27024064898122335,0.5281487947072967
2007-02-04,England: Premier League,Tottenham,Manchester United,0,4,4.4385,3.3669,1.7569,A,0.20641540108402373,0.27211225688658397,0.5214723420293924
2007-02-10,England: Premier League,Reading,Aston Villa,2,0,2.0592,3.1877,3.3638,H,0.4428408075148716,0.28606763209669156,0.2710915603884368
2007-02-10,England: Premier League,Chelsea,Middlesbrough,3,0,1.236,5.299,10.675,H,0.74127000740355,0.17290238330832,0.08582760928812999
2007-02-10,England: Premier League,Everton,Blackburn,1,0,2.0853,3.136,3.4127,H,0.43936799284791744,0.29216010060132724,0.2684719065507552
2007-02-10,England: Premier League,Manchester United,Charlton,2,0,1.1258,6.5558,17.1833,H,0.8082487272493157,0.13879715933025405,0.05295411342043028
2007-02-10,England: Premier League,Newcastle Utd,Liverpool,2,1,4.02,3.2615,1.8592,H,0.2275425713243038,0.2804602596117435,0.49199716906395285
